text,label
"is upset and angry at ticket touts no faith no more tickets available 3 minutes after going on sale ","1"
"Is bored!! gonna go to bed early got work in the morning!! ahh cant be bothered ","1"
"at home and can't be bothered to go to the thing with our frnds today  Im too tired","1"
"ok so Joe has  girlfriend, it makes me kinda upset, but at least he was being honest, even if it does hurt a lot  damn if only....","1"
"my eyes feel droopy. heeey, was droopy ever diagnosed with depression? poor dog. ","1"
"@oOdolfinaOo At only 11 years of age?! Too young  (my 2 cats are nearly 12); I do hope Leo will be OK, so upsetting to see unwell pet.","1"
"anyways, my ear well hurts  wish i hadnt bothered stretching it tbh","1"
"@jillianbowe Lauren COnraads apparently fake phone call with Spencer.  I am upset to learn its not rea; ","1"
"I was trying to keep an open mind regarding the Iranian election, but that speech was so typical and depressing.  ","1"
"oh bother have  misplaced the instruction book for knitting machine  0- too big to have thrown out have out in SAFE PLACE ","1"
"Im so upset my twitter went bye bye.  ughh! lol.","1"
"aww.. everyone's depressed  what happened? is this some kind of curse?!","1"
"my first un-follow.  Strangly saddened by this. ","1"
"I'm here and my trainer still isn't. I'm worried about clocking in late on my first day.  I guess if I explain, owner won't be upset.","1"
"is so depressed.. the lovely weather is gone...   I should have been born in a warm country....","1"
"Good morning people  wow my tooth thats growing in, is really bothering me. Its so swollen  Time to get ready for work now...","1"
"this weather's depressing....lots of strong thunderstorms moving into the area...not much chance for outdoor shooting today  ","1"
"Taking my boy out for the afternoon, whilst the sun shines &amp; before the english depression hits i.e. the grey weather  have fun guys  ...","1"
"@That's depressing.  I don't like rain.","1"
"@pikachoi That's depressing.  I don't like rain.","1"
" no more fone.. friends took it. so upset, cant live without my fone.","1"
"Everyone's messages about getting their new iPhone today is saddening ","1"
"Flu makes my brain works nonfunctionally. It's really upset me. ","1"
"Totally depressed ","1"
"Having an upset tummy.. ","1"
"is hungry, tired and cant be bothered with work ","1"
"I want to have my hair cut short.. But I totally can't.. Or else I won't be able to tie it in a bun.. This is so depressing.. ","1"
"Hate this after gig depression business i do, i dooo. No planned gigs to look forward to  @airtrafficlive were amazing as always though!","1"
"Bad start to the morning. The chickens got attacked and lost 3 of them. Mom is really upset ","1"
"@splittter Another &quot;yes&quot; vote recorded.  Maybe It's because I'm getting older but the Daily Mail just saddens rather than shocks me now ","1"
"@kymba668 Yeah....I'm all set with movies like those. They depress me. ","1"
"last Friday at my school! graduating on to grade 7.    im too young now im depressed ","1"
"feeling slightly depressed now at the prospect of a friday night with no alcohol and no excitement  workin tomorrow though!","1"
"Aurora just had a MASSIVE vomit (3 actually). 2 on her bedroom carpet, 1 in the bathroom sink. She was very upset / distressed, poor kid ","1"
"@Quackkkkk YEAH LIKE NOTHING BETTER TO DO RIGHT. Haha, but well, whatever kills time right? Why upset? ","1"
"Im depressed because my blackberry is still broken and I cant prove the new UberTwitter  Movistar suckssss!","1"
"Following the advice of my horoscope today!!  Now, if only I could ditch this upset stomach.    So sick.  ","1"
"I have to give away my stellacat. Im really upset but shes not happy around other cats. Today is sad ","1"
"@drlori71 yay for six year olds right!  I forgot the previous two nights so he was very upset. ","1"
"Very upset to learn that the Georgia Theater is on fire... and pretty much completely gone.    ","1"
"I've had my shower now bu I can't be bothered do anymore  I'm rather unhappy again.","1"
"separation anxiety is setting in. wife left baby with childcare while working out. 5 secs away, but still a scary proposition  #paranoid","1"
"sometimes during the day i randomly remember that RENT is closed on broadway and i get really depressed all over again. i miss it already ","1"
"is depressed  http://plurk.com/p/126odv","1"
"@jachy i don't know why, but that makes me feel quite depressed! ","1"
"@WickedBitch damn! I missed the #tweenis! I'm so upset now! I need a man to kick ","1"
"@MissKatiePrice hi katie im me n my 9 yr old daughter love u n upset bout u n peter  wish u luck xx","1"
"Work tonight  reaaaaally cant be bothered tbh","1"
"Upsetting day. Found out that glant isn't a word  i'm upset. Epic fail.","1"
"@GarethOShea No it wasn't aimed at u, only learning myself Gar! Stood up eh, joys! My poor tiles 2 after u called, they're upset ","1"
"I have just gotten really depressed, today isn't going very well ","1"
"here and it has made me strangely upset. Also - accidentally slept until 12.15 and the weather is rubbish  Chocolate + nice meal tonight!","1"
"The seemingly funny outtakes of Judy Garland's variety show are actually one of the most depressing things I've ever seen. ","1"
"So stressing and upset. i need to get my friend a new computer but were both flat broke and noone e know has an extra one.  what to do... ","1"
"Just had THE most awful and upsetting nightmare. ","1"
"@whitewytch ya sure youbetcha ;-) I was a little upset when I looked down and realized I'd eaten all but the ginger  ah well...","1"
"I'm so upset again. ","1"
"@bdiamond78 So how was it last night????? I was upset I couldnt go.. i had to babysit my nephew ","1"
"Eight hours and thirty seven minutes to go. ouch, depression really does hurt ","1"
"New BC web site looks good, if you're a coach don't bother looking for CPD or coaching documents - they've vanished ","1"
"Having a really bad and depressing day ","1"
"is confused, upset nd hurting really bad ","1"
"A man waited for me to leave my dance class, hid, then jumped out &amp; tried to get me to get into his car. I'm upset &amp; tense. I can't relax ","1"
"is upset for the rain on the weekend! Good thing I have lots of homework and housework ","1"
"is upset that the elastic in his yin and yang bracelet has broken  sniff sniff","1"
"@dashpr Did they sing &quot;If I Could&quot;?Had the song in my head 4 days.So depressed I missed it ","1"
"Don't know why I bother with Amazon Prime. Royal Mail invariably turn up several days late anyway  #whatsthepointinamazonprime","1"
"having SUCH  a bad hair day today, it's quite depressing... ","1"
"has just got back from school but is upset as she could not get miley cyrus tickets to her concert ","1"
"I must learn to dont read papers this early, depressed already... damn country! ","1"
"No beverages or snacks!? I guess I can't be upset, as we are in a recession.  ","1"
"good walk! not going to work today-no bears on set i was told. would stay with @punkrockblue but i cry a lot w/o mom &amp; dad. sep anxiety. ","1"
"life right now is kinda depressing. ","1"
"Even tho I'm talking a lot.. Deep down I'm feeling really depressed and sad .. Don't know why but it's not a good feeling ","1"
"ran out of contacts  this day is depressing  http://twitpic.com/7t1n5","1"
"i can always tell when i'm thinking of something depressing or painful because it feels like my brain is on fire. ","1"
"Seriously upset by the fox with mange that was just in my garden. Poor thing! Having researched it further,its outlook doesn't look good ","1"
"so depresse I can't afford PSU football tickets this year  hopefully the bf surprises me with one once and while!","1"
"@tysiphonehelp I don't have any requests. I am on vacation with my friends family and I don't get mine until tomorrow night  depressing.","1"
"Is so so upset her boyfriend is having his picture taken with Gok Wan right now. Ash... I hate you for ruining my dream  You big bumface.","1"
"So, I read @nelsontejada 's post about vaca time and checked mine. About 3 days worth. Have to take it by 7/1. Immediately depressed. ","1"
"work is so dull today, everyone seems so depressed  what's happening in twitterverse today?","1"
"argh, that wasn't at all relaxing! so intense and upsetting!  plant trees!","1"
"@disil429 cuz I am depressed says the doc and need to see a shrink. Well she sch. Me an appt at the end of July. And no meds yet ","1"
"@ToujoursFrais  upsetting news...reminds me of the time i had to hide my stuffed animals in @tessBK's rm or theyd get thrown away...","1"
"@billycurrington I am SO upset I can't be there!!!! I live in Evansville but am in Florida right now  I tried so hard to get out of coming","1"
"Also very disappointed to know that I wont be able to make awakenings this year!  Very upsetting......","1"
"Awww im so sad to see everyone go... Summers upset me. ","1"
"Where is the sun? Clouds are so depressing ","1"
"@LiliMayBaby that's ridiculous! waste of time makes you wonder why we bother getting the police involved ","1"
"I'm missing grad and I'm really upset. I know I shouldn't have left it so long, but I did. And now it sucks. ","1"
"stormy weather... sucks makes me depressed ","1"
"upset   people are mean to the point.","1"
"upset  people are mean to the core.","1"
"@zombielynx21 I was rather upset...I couldn't walk near it until someone else buried it. ","1"
"That mean lady in Tesco made me very upset!!  ","1"
"@mcflyharry  really upset i cant go  , you arent doing one in scotland , other wise i would have lol , well enjoy your show , i love youx","1"
"@motheronabrooms sorry to hear about your allergies... mine have been bothering me too ","1"
"I am so bothered Opera Unite services are stopping working after few minutes and needing to be restarted ","1"
"@shellethkin  don't let our wedding or party be like that! Low stress! No anxiety required!","1"
